response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0121,0.0000,0.0000,0.0000,0.0033,0.0038,400,0.8113
0.0118,0.0000,0.0000,0.0000,0.0031,0.0040,400,0.8118
0.0123,0.0000,0.0000,0.0000,0.0033,0.0041,400,0.8115
0.0124,0.0000,0.0000,0.0000,0.0034,0.0042,400,0.8116
0.0122,0.0000,0.0000,0.0000,0.0033,0.0042,400,0.8119
0.0121,0.0000,0.0000,0.0000,0.0032,0.0043,400,0.8121
0.0123,0.0000,0.0000,0.0000,0.0034,0.0043,400,0.8120
0.0148,0.0000,0.0000,0.0000,0.0044,0.0044,400,0.8096
0.0153,0.0000,0.0000,0.0000,0.0042,0.0044,400,0.8093
0.0144,0.0000,0.0000,0.0000,0.0042,0.0045,400,0.8102
0.0107,0.0000,0.0000,0.0000,0.0008,0.0046,400,0.8141
0.0109,0.0000,0.0000,0.0000,0.0018,0.0047,400,0.8140
0.0115,0.0000,0.0000,0.0000,0.0021,0.0048,400,0.8137
0.0117,0.0000,0.0000,0.0001,0.0023,0.0049,400,0.8135
0.0116,0.0000,0.0000,0.0000,0.0021,0.0050,400,0.8138
0.0121,0.0000,0.0000,0.0000,0.0026,0.0051,400,0.8134
0.0117,0.0000,0.0000,0.0000,0.0021,0.0051,400,0.8139
0.0118,0.0000,0.0000,0.0000,0.0007,0.0056,400,0.8143
0.0116,0.0000,0.0000,0.0000,0.0006,0.0058,400,0.8148
0.0142,0.0000,0.0000,0.0000,0.0037,0.0059,400,0.8123
0.0148,0.0000,0.0000,0.0000,0.0045,0.0057,400,0.8122
0.0138,0.0000,0.0000,0.0000,0.0009,0.0084,400,0.8133
0.0147,0.0000,0.0000,0.0000,0.0042,0.0058,400,0.8125
0.0149,0.0000,0.0000,0.0000,0.0044,0.0059,400,0.8124
0.0117,0.0000,0.0000,0.0000,0.0004,0.0060,400,0.8157
0.0121,0.0000,0.0000,0.0000,0.0006,0.0060,400,0.8154
0.0127,0.0000,0.0000,0.0000,0.0015,0.0060,400,0.8149
0.0126,0.0000,0.0000,0.0000,0.0012,0.0062,400,0.8153
0.0120,0.0000,0.0000,0.0000,0.0023,0.0052,400,0.8175
0.0187,0.0000,0.0000,0.0056,0.0031,0.0049,400,0.8108
0.0115,0.0000,0.0000,0.0000,0.0034,0.0040,400,0.8195
0.0114,0.0000,0.0000,0.0000,0.0031,0.0041,400,0.8197
0.0109,0.0000,0.0000,0.0000,0.0017,0.0042,400,0.8203
0.0112,0.0000,0.0000,0.0000,0.0021,0.0043,400,0.8202
0.0158,0.0000,0.0000,0.0000,0.0058,0.0044,400,0.8157
0.0053,0.0000,0.0000,0.0000,0.0006,0.0001,400,0.8278
0.0057,0.0000,0.0000,0.0000,0.0009,0.0002,400,0.8276
0.0068,0.0000,0.0000,0.0000,0.0024,0.0000,400,0.8265
0.0117,0.0000,0.0000,0.0000,0.0051,0.0000,400,0.8219
0.0068,0.0000,0.0000,0.0000,0.0026,0.0000,400,0.8270
0.0126,0.0000,0.0000,0.0000,0.0056,0.0000,400,0.8214
0.0116,0.0000,0.0000,0.0000,0.0057,0.0000,400,0.8226
0.0080,0.0000,0.0000,0.0000,0.0034,0.0001,400,0.8262
0.0110,0.0000,0.0000,0.0000,0.0056,0.0000,400,0.8234
0.0069,0.0000,0.0000,0.0000,0.0022,0.0000,400,0.8275
0.0089,0.0000,0.0000,0.0000,0.0029,0.0010,400,0.8256
0.0072,0.0000,0.0000,0.0000,0.0025,0.0000,400,0.8274
0.0112,0.0000,0.0000,0.0000,0.0058,0.0001,400,0.8236
0.0122,0.0000,0.0000,0.0000,0.0064,0.0000,400,0.8229
0.0080,0.0000,0.0000,0.0000,0.0035,0.0001,400,0.8271
0.0112,0.0000,0.0000,0.0000,0.0062,0.0000,400,0.8240
0.0089,0.0000,0.0000,0.0000,0.0044,0.0000,400,0.8264
0.0116,0.0000,0.0000,0.0000,0.0064,0.0000,400,0.8238
0.0083,0.0000,0.0000,0.0000,0.0038,0.0000,400,0.8272
0.0127,0.0000,0.0000,0.0000,0.0070,0.0001,400,0.8230
0.0083,0.0000,0.0000,0.0000,0.0038,0.0000,400,0.8273
0.0110,0.0000,0.0000,0.0000,0.0056,0.0001,400,0.8249
0.0119,0.0000,0.0000,0.0000,0.0068,0.0001,400,0.8241
0.0118,0.0000,0.0000,0.0000,0.0068,0.0000,400,0.8243
0.0110,0.0000,0.0000,0.0000,0.0058,0.0000,400,0.8252
0.0138,0.0000,0.0000,0.0000,0.0071,0.0000,400,0.8225
0.0109,0.0000,0.0000,0.0000,0.0027,0.0032,400,0.8255
0.0114,0.0000,0.0000,0.0000,0.0058,0.0004,400,0.8251
0.0159,0.0000,0.0000,0.0000,0.0099,0.0000,400,0.8207
0.0113,0.0000,0.0000,0.0000,0.0028,0.0034,400,0.8254
0.0151,0.0000,0.0000,0.0000,0.0088,0.0000,400,0.8218
0.0124,0.0000,0.0000,0.0000,0.0069,0.0006,400,0.8245
0.0158,0.0000,0.0000,0.0000,0.0101,0.0000,400,0.8212
0.0153,0.0000,0.0000,0.0000,0.0090,0.0000,400,0.8218
0.0132,0.0000,0.0000,0.0000,0.0081,0.0001,400,0.8242
0.0130,0.0000,0.0000,0.0000,0.0071,0.0010,400,0.8244
0.0156,0.0000,0.0000,0.0000,0.0082,0.0012,400,0.8220
0.0160,0.0000,0.0000,0.0000,0.0085,0.0012,400,0.8217
0.0175,0.0000,0.0000,0.0000,0.0102,0.0016,400,0.8205
0.0175,0.0000,0.0000,0.0000,0.0097,0.0019,400,0.8210
0.0140,0.0000,0.0000,0.0000,0.0067,0.0023,400,0.8246
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,400,0.8338
0.0069,0.0000,0.0000,0.0000,0.0068,0.0000,400,0.8336
0.0061,0.0000,0.0000,0.0000,0.0060,0.0001,400,0.8344
0.0090,0.0000,0.0000,0.0000,0.0074,0.0000,400,0.8316
0.0039,0.0000,0.0000,0.0000,0.0037,0.0000,400,0.8367
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,400,0.8370
0.0094,0.0000,0.0000,0.0000,0.0077,0.0001,400,0.8314
0.0117,0.0000,0.0000,0.0000,0.0064,0.0052,400,0.8342
0.0138,0.0000,0.0000,0.0000,0.0078,0.0059,400,0.8331
0.0116,0.0000,0.0000,0.0000,0.0054,0.0061,400,0.8354
0.0127,0.0000,0.0000,0.0000,0.0064,0.0063,400,0.8345
0.0109,0.0000,0.0000,0.0000,0.0043,0.0065,400,0.8366
0.0105,0.0000,0.0000,0.0000,0.0038,0.0066,400,0.8371
0.0139,0.0000,0.0000,0.0000,0.0069,0.0069,400,0.8340
0.0115,0.0000,0.0000,0.0000,0.0044,0.0070,400,0.8366
0.0127,0.0000,0.0000,0.0000,0.0055,0.0072,400,0.8355
0.0152,0.0000,0.0000,0.0000,0.0076,0.0075,400,0.8333
0.0148,0.0000,0.0000,0.0000,0.0064,0.0083,400,0.8346
0.0153,0.0000,0.0000,0.0000,0.0068,0.0084,400,0.8342
0.0141,0.0000,0.0000,0.0000,0.0039,0.0087,400,0.8357
0.0140,0.0000,0.0000,0.0000,0.0051,0.0088,400,0.8359
0.0167,0.0000,0.0000,0.0002,0.0072,0.0091,400,0.8333
0.0147,0.0000,0.0000,0.0000,0.0054,0.0092,400,0.8357
0.0141,0.0000,0.0000,0.0000,0.0039,0.0093,400,0.8363
0.0157,0.0000,0.0000,0.0000,0.0063,0.0093,400,0.8348
0.0156,0.0000,0.0000,0.0000,0.0061,0.0094,400,0.8350
0.0156,0.0000,0.0000,0.0000,0.0061,0.0094,400,0.8351
0.0136,0.0000,0.0000,0.0000,0.0037,0.0097,400,0.8374
0.0149,0.0000,0.0000,0.0000,0.0052,0.0096,400,0.8360
0.0138,0.0000,0.0000,0.0000,0.0038,0.0099,400,0.8374
0.0151,0.0000,0.0000,0.0000,0.0050,0.0100,400,0.8362
0.0138,0.0000,0.0000,0.0000,0.0036,0.0100,400,0.8376
0.0154,0.0000,0.0000,0.0000,0.0051,0.0103,400,0.8362
0.0140,0.0000,0.0000,0.0000,0.0036,0.0103,400,0.8376
0.0164,0.0000,0.0000,0.0000,0.0060,0.0103,400,0.8353
0.0149,0.0000,0.0000,0.0000,0.0044,0.0104,400,0.8369
0.0167,0.0000,0.0000,0.0000,0.0061,0.0105,400,0.8353
0.0152,0.0000,0.0000,0.0000,0.0045,0.0106,400,0.8368
0.0177,0.0000,0.0000,0.0000,0.0070,0.0106,400,0.8344
0.0209,0.0000,0.0000,0.0000,0.0087,0.0106,400,0.8313
0.0228,0.0000,0.0000,0.0000,0.0109,0.0088,400,0.8295
0.0214,0.0000,0.0000,0.0000,0.0108,0.0089,400,0.8311
0.0278,0.0000,0.0000,0.0000,0.0109,0.0090,400,0.8248
0.0245,0.0000,0.0000,0.0000,0.0109,0.0119,400,0.8310
0.0378,0.0000,0.0000,0.0000,0.0224,0.0062,400,0.8231
0.0316,0.0000,0.0000,0.0000,0.0223,0.0062,400,0.8295
0.0118,0.0000,0.0000,0.0000,0.0054,0.0063,400,0.8494
0.0226,0.0000,0.0000,0.0000,0.0162,0.0063,400,0.8386
0.0145,0.0000,0.0000,0.0000,0.0080,0.0064,400,0.8469
0.0140,0.0000,0.0000,0.0000,0.0076,0.0063,400,0.8475
0.0232,0.0000,0.0000,0.0000,0.0167,0.0064,400,0.8384
0.0141,0.0000,0.0000,0.0000,0.0075,0.0065,400,0.8477
0.0214,0.0000,0.0000,0.0000,0.0148,0.0066,400,0.8405
0.0214,0.0000,0.0000,0.0000,0.0147,0.0066,400,0.8406
0.0148,0.0000,0.0000,0.0000,0.0071,0.0076,400,0.8482
0.0128,0.0000,0.0000,0.0000,0.0040,0.0034,400,0.8507
0.0125,0.0000,0.0000,0.0000,0.0040,0.0035,400,0.8510
0.0126,0.0000,0.0000,0.0000,0.0039,0.0035,400,0.8510
0.0127,0.0000,0.0000,0.0000,0.0039,0.0037,400,0.8512
0.0125,0.0000,0.0000,0.0000,0.0038,0.0038,400,0.8514
0.0123,0.0000,0.0000,0.0000,0.0038,0.0035,400,0.8517
0.0140,0.0000,0.0000,0.0000,0.0104,0.0034,400,0.8500
0.0145,0.0000,0.0000,0.0000,0.0112,0.0032,400,0.8498
0.0173,0.0000,0.0000,0.0000,0.0139,0.0032,400,0.8473
0.0173,0.0000,0.0000,0.0000,0.0138,0.0033,400,0.8479
0.0182,0.0000,0.0000,0.0000,0.0146,0.0035,400,0.8471
0.0154,0.0000,0.0000,0.0000,0.0111,0.0042,400,0.8500
0.0175,0.0000,0.0000,0.0000,0.0137,0.0037,400,0.8481
0.0250,0.0000,0.0000,0.0000,0.0134,0.0038,400,0.8407
0.0146,0.0000,0.0000,0.0000,0.0112,0.0033,400,0.8496
0.0173,0.0000,0.0000,0.0000,0.0132,0.0040,400,0.8486
0.0155,0.0000,0.0000,0.0000,0.0060,0.0042,400,0.8506
0.0282,0.0000,0.0000,0.0000,0.0238,0.0043,400,0.8380
0.0299,0.0000,0.0000,0.0021,0.0218,0.0043,400,0.8365
0.0260,0.0000,0.0000,0.0000,0.0214,0.0045,400,0.8405
0.0262,0.0000,0.0000,0.0000,0.0138,0.0045,400,0.8405
0.0163,0.0000,0.0000,0.0000,0.0064,0.0046,400,0.8505
0.0214,0.0000,0.0000,0.0000,0.0157,0.0055,400,0.8460
0.0159,0.0000,0.0000,0.0000,0.0014,0.0061,400,0.8525
0.0165,0.0000,0.0000,0.0000,0.0018,0.0061,400,0.8519
0.0181,0.0000,0.0000,0.0001,0.0066,0.0062,400,0.8505
0.0166,0.0000,0.0000,0.0000,0.0018,0.0063,400,0.8521
0.0168,0.0000,0.0000,0.0000,0.0018,0.0065,400,0.8521
0.0172,0.0000,0.0000,0.0000,0.0021,0.0065,400,0.8518
0.0187,0.0000,0.0000,0.0000,0.0069,0.0066,400,0.8504
0.0177,0.0000,0.0000,0.0000,0.0061,0.0067,400,0.8516
0.0177,0.0000,0.0000,0.0000,0.0061,0.0068,400,0.8517
0.0287,0.0000,0.0000,0.0000,0.0165,0.0068,400,0.8408
0.0182,0.0000,0.0000,0.0000,0.0038,0.0094,400,0.8514
0.0291,0.0000,0.0000,0.0000,0.0161,0.0075,400,0.8407
0.0179,0.0000,0.0000,0.0000,0.0005,0.0064,400,0.8523
0.0178,0.0000,0.0000,0.0000,0.0006,0.0065,400,0.8526
0.0151,0.0000,0.0000,0.0000,0.0007,0.0066,400,0.8555
0.0217,0.0000,0.0000,0.0000,0.0041,0.0047,400,0.8522
0.0122,0.0000,0.0000,0.0000,0.0037,0.0048,400,0.8618
0.0123,0.0000,0.0000,0.0000,0.0032,0.0050,400,0.8619
0.0135,0.0000,0.0000,0.0000,0.0052,0.0052,400,0.8610
0.0136,0.0000,0.0000,0.0000,0.0051,0.0053,400,0.8611
0.0136,0.0000,0.0000,0.0000,0.0048,0.0056,400,0.8613
0.0150,0.0000,0.0000,0.0000,0.0049,0.0068,400,0.8612
0.0147,0.0000,0.0000,0.0000,0.0045,0.0068,400,0.8615
0.0147,0.0000,0.0000,0.0000,0.0045,0.0069,400,0.8616
0.0144,0.0000,0.0000,0.0000,0.0030,0.0069,400,0.8620
0.0152,0.0000,0.0000,0.0000,0.0046,0.0073,400,0.8614
0.0110,0.0000,0.0000,0.0000,0.0004,0.0051,400,0.8662
0.0114,0.0000,0.0000,0.0000,0.0006,0.0051,400,0.8659
0.0098,0.0000,0.0000,0.0000,0.0015,0.0022,400,0.8684
0.0090,0.0000,0.0000,0.0000,0.0018,0.0023,400,0.8692
0.0117,0.0000,0.0000,0.0000,0.0033,0.0023,400,0.8666
0.0124,0.0000,0.0000,0.0001,0.0037,0.0023,400,0.8658
0.0120,0.0000,0.0000,0.0000,0.0036,0.0023,400,0.8664
0.0117,0.0000,0.0000,0.0000,0.0033,0.0023,400,0.8667
0.0116,0.0000,0.0000,0.0000,0.0032,0.0023,400,0.8669
0.0100,0.0000,0.0000,0.0000,0.0029,0.0024,400,0.8685
0.0111,0.0000,0.0000,0.0001,0.0032,0.0024,400,0.8675
0.0102,0.0000,0.0000,0.0000,0.0028,0.0027,400,0.8688
0.0156,0.0000,0.0000,0.0000,0.0063,0.0027,400,0.8635
0.0107,0.0000,0.0000,0.0000,0.0031,0.0028,400,0.8684
0.0157,0.0000,0.0000,0.0000,0.0063,0.0029,400,0.8636
0.0103,0.0000,0.0000,0.0000,0.0027,0.0030,400,0.8690
0.0151,0.0000,0.0000,0.0000,0.0054,0.0031,400,0.8643
0.0159,0.0000,0.0000,0.0000,0.0062,0.0032,400,0.8637
0.0158,0.0000,0.0000,0.0000,0.0060,0.0033,400,0.8639
0.0153,0.0000,0.0000,0.0000,0.0053,0.0035,400,0.8646
0.0170,0.0000,0.0000,0.0000,0.0066,0.0036,400,0.8631
0.0113,0.0000,0.0000,0.0000,0.0028,0.0039,400,0.8689
0.0164,0.0000,0.0000,0.0000,0.0058,0.0039,400,0.8640
0.0166,0.0000,0.0000,0.0000,0.0057,0.0041,400,0.8640
0.0168,0.0000,0.0000,0.0000,0.0056,0.0044,400,0.8641
0.0160,0.0000,0.0000,0.0000,0.0053,0.0048,400,0.8653
0.0160,0.0000,0.0000,0.0000,0.0052,0.0049,400,0.8654
0.0164,0.0000,0.0000,0.0000,0.0054,0.0050,400,0.8652
0.0160,0.0000,0.0000,0.0000,0.0051,0.0050,400,0.8656
0.0159,0.0000,0.0000,0.0000,0.0051,0.0051,400,0.8658
0.0083,0.0000,0.0000,0.0000,0.0010,0.0047,400,0.8762
0.0103,0.0000,0.0000,0.0000,0.0023,0.0048,400,0.8745
0.0088,0.0000,0.0000,0.0000,0.0015,0.0049,400,0.8761
0.0108,0.0000,0.0000,0.0000,0.0025,0.0050,400,0.8743
0.0152,0.0000,0.0000,0.0001,0.0012,0.0052,400,0.8700
0.0150,0.0000,0.0000,0.0000,0.0033,0.0051,400,0.8703
0.0108,0.0000,0.0000,0.0000,0.0023,0.0053,400,0.8746
0.0152,0.0000,0.0000,0.0000,0.0032,0.0054,400,0.8705
0.0133,0.0000,0.0000,0.0000,0.0027,0.0071,400,0.8740
0.0169,0.0000,0.0000,0.0000,0.0032,0.0072,400,0.8706
0.0136,0.0000,0.0000,0.0000,0.0028,0.0073,400,0.8739
0.0183,0.0000,0.0000,0.0000,0.0043,0.0073,400,0.8693
0.0184,0.0000,0.0000,0.0000,0.0037,0.0075,400,0.8694
0.0216,0.0000,0.0000,0.0000,0.0086,0.0076,400,0.8663
0.0183,0.0000,0.0000,0.0000,0.0036,0.0076,400,0.8696
0.0186,0.0000,0.0000,0.0000,0.0037,0.0077,400,0.8695
0.0137,0.0000,0.0000,0.0000,0.0021,0.0086,400,0.8750
0.0126,0.0000,0.0000,0.0001,0.0015,0.0078,400,0.8763
0.0126,0.0000,0.0000,0.0000,0.0008,0.0078,400,0.8764
0.0127,0.0000,0.0000,0.0000,0.0008,0.0067,400,0.8766
0.0141,0.0000,0.0000,0.0000,0.0040,0.0057,400,0.8781
0.0150,0.0000,0.0000,0.0000,0.0041,0.0057,400,0.8773
0.0140,0.0000,0.0000,0.0000,0.0037,0.0057,400,0.8783
0.0125,0.0000,0.0000,0.0000,0.0019,0.0056,400,0.8799
0.0125,0.0000,0.0000,0.0000,0.0012,0.0057,400,0.8801
0.0155,0.0000,0.0000,0.0006,0.0042,0.0061,400,0.8772
0.0146,0.0000,0.0000,0.0009,0.0033,0.0060,400,0.8783
0.0137,0.0000,0.0000,0.0000,0.0029,0.0060,400,0.8792
0.0139,0.0000,0.0000,0.0000,0.0031,0.0060,400,0.8790
0.0139,0.0000,0.0000,0.0000,0.0031,0.0061,400,0.8791
0.0137,0.0000,0.0000,0.0000,0.0028,0.0061,400,0.8794
0.0136,0.0000,0.0000,0.0000,0.0027,0.0061,400,0.8795
0.0135,0.0000,0.0000,0.0000,0.0026,0.0061,400,0.8796
0.0147,0.0000,0.0000,0.0000,0.0038,0.0061,400,0.8785
0.0135,0.0000,0.0000,0.0000,0.0026,0.0062,400,0.8797
0.0149,0.0000,0.0000,0.0000,0.0040,0.0062,400,0.8784
0.0148,0.0000,0.0000,0.0000,0.0038,0.0062,400,0.8786
0.0152,0.0000,0.0000,0.0000,0.0046,0.0062,400,0.8782
0.0148,0.0000,0.0000,0.0000,0.0037,0.0063,400,0.8786
0.0157,0.0000,0.0000,0.0000,0.0055,0.0055,400,0.8784
0.0140,0.0000,0.0000,0.0000,0.0009,0.0056,400,0.8802
0.0154,0.0000,0.0000,0.0044,0.0007,0.0057,400,0.8789
0.0103,0.0000,0.0000,0.0000,0.0014,0.0040,400,0.8846
0.0141,0.0000,0.0000,0.0000,0.0020,0.0040,400,0.8809
0.0139,0.0000,0.0000,0.0000,0.0020,0.0041,400,0.8813
0.0139,0.0000,0.0000,0.0000,0.0020,0.0041,400,0.8814
0.0138,0.0000,0.0000,0.0000,0.0021,0.0040,400,0.8815
0.0106,0.0000,0.0000,0.0000,0.0019,0.0040,400,0.8849
0.0140,0.0000,0.0000,0.0000,0.0022,0.0041,400,0.8816
0.0107,0.0000,0.0000,0.0000,0.0019,0.0041,400,0.8850
0.0161,0.0000,0.0000,0.0000,0.0030,0.0046,400,0.8804
0.0163,0.0000,0.0000,0.0000,0.0029,0.0051,400,0.8806
0.0119,0.0000,0.0000,0.0001,0.0005,0.0051,400,0.8854
0.0158,0.0000,0.0000,0.0000,0.0029,0.0052,400,0.8816
0.0123,0.0000,0.0000,0.0000,0.0006,0.0053,400,0.8853
0.0126,0.0000,0.0000,0.0001,0.0008,0.0056,400,0.8852
0.0128,0.0000,0.0000,0.0000,0.0007,0.0056,400,0.8851
0.0130,0.0000,0.0000,0.0000,0.0007,0.0059,400,0.8857
0.0125,0.0000,0.0000,0.0000,0.0006,0.0059,400,0.8880
0.0134,0.0000,0.0000,0.0000,0.0004,0.0069,400,0.8881
0.0160,0.0000,0.0000,0.0000,0.0008,0.0092,400,0.8879
0.0166,0.0000,0.0000,0.0000,0.0012,0.0093,400,0.8875
0.0144,0.0000,0.0000,0.0000,0.0010,0.0076,400,0.8878
0.0166,0.0000,0.0000,0.0000,0.0011,0.0095,400,0.8876
0.0156,0.0000,0.0000,0.0000,0.0003,0.0094,400,0.8887
0.0169,0.0000,0.0000,0.0000,0.0012,0.0096,400,0.8875
0.0187,0.0000,0.0000,0.0001,0.0045,0.0067,400,0.8873
0.0136,0.0000,0.0000,0.0000,0.0008,0.0068,400,0.8925
0.0136,0.0000,0.0000,0.0000,0.0005,0.0069,400,0.8927
0.0140,0.0000,0.0000,0.0000,0.0011,0.0069,400,0.8923
0.0140,0.0000,0.0000,0.0000,0.0010,0.0070,400,0.8924
0.0143,0.0000,0.0000,0.0001,0.0013,0.0071,400,0.8923
0.0145,0.0000,0.0000,0.0000,0.0024,0.0072,400,0.8922
0.0179,0.0000,0.0000,0.0000,0.0050,0.0073,400,0.8889
0.0176,0.0000,0.0000,0.0000,0.0049,0.0074,400,0.8894
0.0181,0.0000,0.0000,0.0000,0.0050,0.0075,400,0.8890
0.0143,0.0000,0.0000,0.0000,0.0004,0.0076,400,0.8929
0.0143,0.0000,0.0000,0.0000,0.0003,0.0077,400,0.8930
0.0146,0.0000,0.0000,0.0000,0.0007,0.0077,400,0.8928
0.0146,0.0000,0.0000,0.0000,0.0007,0.0078,400,0.8929
0.0099,0.0000,0.0000,0.0000,0.0020,0.0000,400,0.8976
0.0135,0.0000,0.0000,0.0000,0.0010,0.0064,400,0.8944
0.0147,0.0000,0.0000,0.0000,0.0015,0.0064,400,0.8935
0.0149,0.0000,0.0000,0.0000,0.0018,0.0063,400,0.8934
0.0144,0.0000,0.0000,0.0000,0.0018,0.0064,400,0.8941
0.0153,0.0000,0.0000,0.0000,0.0022,0.0064,400,0.8934
0.0158,0.0000,0.0000,0.0000,0.0023,0.0068,400,0.8933
0.0170,0.0000,0.0000,0.0000,0.0026,0.0078,400,0.8931
0.0096,0.0000,0.0000,0.0000,0.0023,0.0000,400,0.9005
0.0171,0.0000,0.0000,0.0000,0.0028,0.0079,400,0.8931
0.0087,0.0000,0.0000,0.0000,0.0023,0.0000,400,0.9016
0.0172,0.0000,0.0000,0.0000,0.0026,0.0081,400,0.8932
0.0027,0.0000,0.0000,0.0000,0.0025,0.0000,400,0.9079
0.0163,0.0000,0.0000,0.0000,0.0020,0.0082,400,0.8943
0.0068,0.0000,0.0000,0.0000,0.0020,0.0000,400,0.9039
0.0175,0.0000,0.0000,0.0000,0.0023,0.0087,400,0.8933
0.0152,0.0000,0.0000,0.0000,0.0016,0.0059,400,0.8978
0.0152,0.0000,0.0000,0.0000,0.0016,0.0060,400,0.8980
0.0183,0.0000,0.0000,0.0000,0.0024,0.0061,400,0.8950
0.0170,0.0000,0.0000,0.0000,0.0013,0.0062,400,0.8964
0.0183,0.0000,0.0000,0.0000,0.0024,0.0062,400,0.8952
0.0150,0.0000,0.0000,0.0001,0.0015,0.0064,400,0.8986
0.0192,0.0000,0.0000,0.0000,0.0025,0.0071,400,0.8951
0.0196,0.0000,0.0000,0.0000,0.0028,0.0072,400,0.8949
0.0192,0.0000,0.0000,0.0000,0.0024,0.0073,400,0.8954
0.0178,0.0000,0.0000,0.0000,0.0021,0.0074,400,0.8970
0.0193,0.0000,0.0000,0.0000,0.0023,0.0075,400,0.8956
0.0196,0.0000,0.0000,0.0000,0.0023,0.0077,400,0.8955
0.0179,0.0000,0.0000,0.0000,0.0021,0.0078,400,0.8973
0.0197,0.0000,0.0000,0.0000,0.0022,0.0079,400,0.8957
0.0180,0.0000,0.0000,0.0000,0.0021,0.0080,400,0.8974
0.0226,0.0000,0.0000,0.0000,0.0003,0.0159,400,0.8931
0.0081,0.0000,0.0000,0.0000,0.0025,0.0056,400,0.9081
0.0077,0.0000,0.0000,0.0000,0.0019,0.0056,400,0.9087
0.0083,0.0000,0.0000,0.0000,0.0024,0.0058,400,0.9083
0.0128,0.0000,0.0000,0.0000,0.0019,0.0059,400,0.9041
0.0085,0.0000,0.0000,0.0000,0.0024,0.0060,400,0.9085
0.0130,0.0000,0.0000,0.0000,0.0020,0.0060,400,0.9041
0.0097,0.0000,0.0000,0.0000,0.0035,0.0061,400,0.9075
0.0098,0.0000,0.0000,0.0000,0.0035,0.0062,400,0.9075
0.0069,0.0000,0.0000,0.0000,0.0012,0.0056,400,0.9105
0.0085,0.0000,0.0000,0.0000,0.0025,0.0058,400,0.9091
0.0076,0.0000,0.0000,0.0000,0.0017,0.0057,400,0.9101
0.0077,0.0000,0.0000,0.0000,0.0018,0.0059,400,0.9101
0.0076,0.0000,0.0000,0.0000,0.0016,0.0059,400,0.9104
0.0075,0.0000,0.0000,0.0000,0.0014,0.0061,400,0.9106
0.0079,0.0000,0.0000,0.0000,0.0017,0.0061,400,0.9103
0.0141,0.0000,0.0000,0.0000,0.0011,0.0062,400,0.9042
0.0079,0.0000,0.0000,0.0000,0.0016,0.0063,400,0.9104
0.0141,0.0000,0.0000,0.0000,0.0010,0.0063,400,0.9043
0.0118,0.0000,0.0000,0.0000,0.0004,0.0053,400,0.9068
0.0117,0.0000,0.0000,0.0000,0.0005,0.0052,400,0.9070
0.0124,0.0000,0.0000,0.0000,0.0010,0.0053,400,0.9065
0.0124,0.0000,0.0000,0.0001,0.0008,0.0055,400,0.9067
0.0126,0.0000,0.0000,0.0000,0.0009,0.0056,400,0.9066
0.0133,0.0000,0.0000,0.0001,0.0014,0.0056,400,0.9060
0.0131,0.0000,0.0000,0.0000,0.0013,0.0057,400,0.9062
0.0132,0.0000,0.0000,0.0000,0.0012,0.0059,400,0.9064
0.0136,0.0000,0.0000,0.0000,0.0016,0.0058,400,0.9061
0.0160,0.0000,0.0000,0.0000,0.0010,0.0083,400,0.9044
0.0134,0.0000,0.0000,0.0000,0.0009,0.0066,400,0.9071
0.0134,0.0000,0.0000,0.0000,0.0005,0.0065,400,0.9072
0.0142,0.0000,0.0000,0.0000,0.0003,0.0062,400,0.9073
0.0145,0.0000,0.0000,0.0000,0.0006,0.0057,400,0.9074
0.0133,0.0000,0.0000,0.0000,0.0014,0.0060,400,0.9109
0.0136,0.0000,0.0000,0.0000,0.0017,0.0061,400,0.9107
0.0121,0.0000,0.0000,0.0000,0.0007,0.0056,400,0.9137
0.0139,0.0000,0.0000,0.0000,0.0016,0.0070,400,0.9133
0.0139,0.0000,0.0000,0.0000,0.0016,0.0070,400,0.9134
0.0143,0.0000,0.0000,0.0000,0.0018,0.0071,400,0.9131
0.0144,0.0000,0.0000,0.0000,0.0018,0.0072,400,0.9132
0.0129,0.0000,0.0000,0.0000,0.0003,0.0063,400,0.9153
0.0133,0.0000,0.0000,0.0000,0.0007,0.0064,400,0.9151
0.0133,0.0000,0.0000,0.0000,0.0006,0.0065,400,0.9152
0.0139,0.0000,0.0000,0.0000,0.0010,0.0066,400,0.9148
0.0142,0.0000,0.0000,0.0000,0.0011,0.0067,400,0.9146
0.0141,0.0000,0.0000,0.0000,0.0010,0.0068,400,0.9149
0.0146,0.0000,0.0000,0.0000,0.0014,0.0068,400,0.9145
0.0137,0.0000,0.0000,0.0001,0.0004,0.0069,400,0.9154
0.0130,0.0000,0.0000,0.0000,0.0003,0.0069,400,0.9164
0.0132,0.0000,0.0000,0.0000,0.0005,0.0070,400,0.9163
0.0132,0.0000,0.0000,0.0000,0.0002,0.0074,400,0.9168
0.0124,0.0000,0.0000,0.0000,0.0004,0.0066,400,0.9177
0.0126,0.0000,0.0000,0.0000,0.0006,0.0066,400,0.9176
0.0131,0.0000,0.0000,0.0000,0.0011,0.0067,400,0.9172
0.0129,0.0000,0.0000,0.0000,0.0008,0.0067,400,0.9174
0.0132,0.0000,0.0000,0.0000,0.0010,0.0068,400,0.9173
